"","LTeamID","WTeamID","Season","DayNum","WScore","LScore","WLoc","NumOT","Winner","Loser"
"137723",1410,1152,2010,96,76,69,"H",0,"Chicago St","UTRGV"
"137781",1410,1427,2010,35,84,58,"H",0,"UT San Antonio","UTRGV"
"137784",1410,1126,2010,26,67,64,"N",0,"Bethune-Cookman","UTRGV"
"137793",1410,1102,2010,61,72,65,"H",0,"Air Force","UTRGV"
"137797",1410,1223,2010,117,76,62,"H",0,"Houston Bap","UTRGV"
"137823",1410,1438,2010,64,72,53,"H",0,"Virginia","UTRGV"
"137854",1410,1315,2010,87,78,74,"A",2,"North Dakota","UTRGV"
"137856",1410,1394,2010,84,66,51,"A",0,"TAM C. Christi","UTRGV"
"137899",1410,1321,2010,66,53,44,"H",0,"Northwestern","UTRGV"
"137910",1410,1377,2010,130,76,71,"N",0,"South Dakota","UTRGV"
"137916",1410,1430,2010,94,67,53,"H",0,"Utah Valley","UTRGV"
"137921",1410,1280,2010,22,75,50,"H",0,"Mississippi St","UTRGV"
"137975",1410,1256,2010,50,81,60,"H",0,"Louisiana Tech","UTRGV"
"137980",1410,1402,2010,33,80,70,"H",0,"Texas St","UTRGV"
"138001",1410,1304,2010,30,81,53,"H",0,"Nebraska","UTRGV"
"138011",1410,1249,2010,14,77,72,"H",0,"Lamar","UTRGV"
"138018",1410,1312,2010,110,66,59,"H",0,"NJIT","UTRGV"
"138029",1410,1377,2010,122,85,79,"H",1,"South Dakota","UTRGV"
"138056",1410,1400,2010,43,104,42,"H",0,"Texas","UTRGV"
"138059",1410,1395,2010,79,70,58,"H",0,"TCU","UTRGV"
"138065",1410,1377,2010,89,72,71,"A",0,"South Dakota","UTRGV"
"138104",1410,1281,2010,20,100,44,"H",0,"Missouri","UTRGV"
"138115",1410,1223,2010,100,84,82,"A",1,"Houston Bap","UTRGV"
"138116",1410,1256,2010,12,80,62,"A",0,"Louisiana Tech","UTRGV"
"138175",1411,1341,2010,96,63,58,"H",0,"Prairie View","TX Southern"
"138206",1411,1115,2010,112,57,53,"H",1,"Ark Pine Bluff","TX Southern"
"138208",1411,1290,2010,110,62,44,"H",0,"MS Valley St","TX Southern"
"138248",1411,1455,2010,31,74,43,"H",0,"Wichita St","TX Southern"
"138257",1411,1308,2010,51,79,75,"H",0,"New Mexico St","TX Southern"
"138267",1411,1160,2010,16,88,77,"H",0,"Colorado","TX Southern"
"138290",1411,1317,2010,56,71,69,"H",0,"North Texas","TX Southern"
"138358",1411,1431,2010,11,89,70,"H",0,"UTEP","TX Southern"
"138411",1411,1106,2010,89,62,61,"H",0,"Alabama St","TX Southern"
"138412",1411,1238,2010,105,70,67,"A",1,"Jackson St","TX Southern"
"138413",1411,1341,2010,68,65,60,"A",0,"Prairie View","TX Southern"
"138449",1411,1106,2010,117,69,61,"A",0,"Alabama St","TX Southern"
"138476",1411,1294,2010,18,66,62,"N",0,"N Colorado","TX Southern"
"138497",1411,1153,2010,29,94,57,"H",0,"Cincinnati","TX Southern"
"138615",1411,1115,2010,131,50,38,"N",0,"Ark Pine Bluff","TX Southern"
"138618",1411,1427,2010,26,79,57,"H",0,"UT San Antonio","TX Southern"
"138798",1412,1431,2010,89,74,65,"A",2,"UTEP","UAB"
"138843",1412,1245,2010,12,72,65,"H",0,"Kent","UAB"
"138858",1412,1267,2010,103,81,74,"A",0,"Marshall","UAB"
"138927",1412,1438,2010,58,72,63,"H",0,"Virginia","UAB"
"138956",1412,1272,2010,121,70,65,"A",0,"Memphis","UAB"
"139018",1412,1431,2010,124,52,50,"H",0,"UTEP","UAB"
"139033",1412,1272,2010,93,85,75,"H",0,"Memphis","UAB"
"139067",1412,1379,2010,129,58,44,"N",0,"Southern Miss","UAB"
"139080",1413,1364,2010,130,76,62,"N",0,"UC Santa Barbara","UC Davis"
"139131",1413,1370,2010,106,81,56,"H",0,"Seattle","UC Davis"
"139148",1413,1414,2010,103,69,67,"H",0,"UC Irvine","UC Davis"
"139154",1413,1102,2010,50,69,57,"H",0,"Air Force","UC Davis"
"139186",1413,1390,2010,41,85,69,"H",0,"Stanford","UC Davis"
"139192",1413,1201,2010,45,68,57,"H",0,"Fresno St","UC Davis"
"139228",1413,1364,2010,96,81,77,"A",0,"UC Santa Barbara","UC Davis"
"139237",1413,1364,2010,66,68,47,"H",0,"UC Santa Barbara","UC Davis"
"139256",1413,1170,2010,30,59,57,"A",0,"CS Sacramento","UC Davis"
"139261",1413,1295,2010,22,63,62,"A",0,"N Dakota St","UC Davis"
"139271",1413,1253,2010,115,68,65,"A",0,"Long Beach St","UC Davis"
"139274",1413,1332,2010,12,95,64,"H",0,"Oregon","UC Davis"
"139303",1413,1142,2010,69,72,69,"H",0,"Cal Poly","UC Davis"
"139322",1413,1253,2010,89,80,58,"H",0,"Long Beach St","UC Davis"
"139326",1413,1370,2010,33,88,78,"A",0,"Seattle","UC Davis"
"139338",1413,1161,2010,11,91,73,"N",0,"Colorado St","UC Davis"
"139344",1413,1169,2010,122,70,66,"H",0,"CS Northridge","UC Davis"
"139346",1413,1334,2010,82,77,61,"H",0,"Pacific","UC Davis"
"139397",1414,1168,2010,100,72,61,"A",0,"CS Fullerton","UC Irvine"
"139426",1414,1364,2010,121,77,74,"H",0,"UC Santa Barbara","UC Irvine"
"139488",1414,1167,2010,93,68,55,"H",0,"CS Bakersfield","UC Irvine"
"139587",1414,1400,2010,13,89,42,"H",0,"Texas","UC Irvine"
"139595",1414,1415,2010,107,74,57,"H",0,"UC Riverside","UC Irvine"
"139644",1414,1142,2010,128,73,69,"N",0,"Cal Poly","UC Irvine"
"139681",1414,1370,2010,43,82,81,"H",0,"Seattle","UC Irvine"
"139706",1414,1363,2010,46,69,56,"A",0,"San Jose St","UC Irvine"
"139719",1414,1142,2010,63,95,81,"A",0,"Cal Poly","UC Irvine"
"139743",1414,1168,2010,89,74,68,"H",0,"CS Fullerton","UC Irvine"
"139745",1414,1413,2010,73,79,77,"H",0,"UC Davis","UC Irvine"
"139762",1414,1334,2010,75,64,51,"H",0,"Pacific","UC Irvine"
"139778",1414,1415,2010,82,65,56,"A",0,"UC Riverside","UC Irvine"
"139780",1414,1334,2010,87,61,50,"A",0,"Pacific","UC Irvine"
"139788",1414,1253,2010,68,55,53,"H",0,"Long Beach St","UC Irvine"
"139818",1414,1427,2010,21,66,56,"N",0,"UT San Antonio","UC Irvine"
"139824",1414,1363,2010,56,78,68,"H",0,"San Jose St","UC Irvine"
"139868",1414,1184,2010,22,67,57,"H",0,"E Kentucky","UC Irvine"
"139903",1415,1334,2010,89,72,57,"A",0,"Pacific","UC Riverside"
"139951",1415,1253,2010,123,76,74,"H",0,"Long Beach St","UC Riverside"
"139975",1415,1381,2010,49,76,65,"H",0,"Southern Utah","UC Riverside"
"139983",1415,1168,2010,68,69,56,"A",0,"CS Fullerton","UC Riverside"
"140016",1415,1307,2010,12,67,51,"H",0,"New Mexico","UC Riverside"
"140031",1415,1142,2010,103,87,84,"A",2,"Cal Poly","UC Riverside"
"140039",1415,1285,2010,47,67,52,"H",0,"Montana","UC Riverside"
"140079",1415,1413,2010,118,66,43,"H",0,"UC Davis","UC Riverside"
"140084",1415,1169,2010,73,64,50,"H",0,"CS Northridge","UC Riverside"
"140126",1415,1425,2010,15,77,67,"H",0,"USC","UC Riverside"
"140161",1415,1413,2010,87,60,50,"A",0,"UC Davis","UC Riverside"
"140207",1415,1142,2010,80,67,65,"H",0,"Cal Poly","UC Riverside"
"140209",1415,1169,2010,94,63,47,"A",0,"CS Northridge","UC Riverside"
"140216",1415,1319,2010,41,68,56,"H",0,"Northern Arizona","UC Riverside"
"140233",1415,1364,2010,75,63,56,"H",0,"UC Santa Barbara","UC Riverside"
"140235",1415,1364,2010,63,57,53,"A",0,"UC Santa Barbara","UC Riverside"
"140238",1415,1361,2010,57,58,53,"H",0,"San Diego St","UC Riverside"
"140295",1416,1187,2010,120,68,66,"A",0,"East Carolina","UCF"
"140308",1416,1163,2010,48,60,51,"H",0,"Connecticut","UCF"
"140354",1416,1279,2010,64,84,56,"H",0,"Mississippi","UCF"
"140373",1416,1267,2010,72,81,75,"A",0,"Marshall","UCF"
"140401",1416,1409,2010,89,55,50,"A",0,"Tulsa","UCF"
"140418",1416,1431,2010,129,76,54,"N",0,"UTEP","UCF"
"140454",1416,1409,2010,75,90,70,"H",0,"Tulsa","UCF"
"140468",1416,1323,2010,34,90,72,"H",0,"Notre Dame","UCF"
"140489",1416,1272,2010,100,76,70,"H",0,"Memphis","UCF"
"140555",1416,1431,2010,82,96,59,"A",0,"UTEP","UCF"
"140559",1416,1412,2010,114,53,49,"A",0,"UAB","UCF"
"140595",1416,1267,2010,117,121,115,"H",3,"Marshall","UCF"
"140635",1416,1310,2010,19,63,46,"N",0,"Niagara","UCF"
"140638",1416,1379,2010,110,68,58,"H",0,"Southern Miss","UCF"
"140680",1416,1239,2010,58,61,51,"A",0,"Jacksonville","UCF"
"140704",1416,1378,2010,44,69,65,"H",0,"South Florida","UCF"
"140712",1416,1374,2010,86,65,43,"H",0,"SMU","UCF"
"140773",1417,1323,2010,47,84,73,"H",0,"Notre Dame","UCLA"
"140815",1417,1425,2010,75,67,46,"A",0,"USC","UCLA"
"140852",1417,1112,2010,61,77,63,"A",0,"Arizona","UCLA"
"140860",1417,1139,2010,25,69,67,"N",0,"Butler","UCLA"
"140868",1417,1332,2010,87,71,66,"H",1,"Oregon","UCLA"
"140873",1417,1449,2010,110,97,68,"H",0,"Washington","UCLA"
"140878",1417,1143,2010,130,85,72,"N",0,"California","UCLA"
"140879",1417,1112,2010,122,78,73,"H",0,"Arizona","UCLA"
"140922",1417,1253,2010,27,79,68,"N",0,"Long Beach St","UCLA"
"140929",1417,1332,2010,117,70,68,"A",0,"Oregon","UCLA"
"140931",1417,1113,2010,124,56,46,"H",0,"Arizona St","UCLA"
"140935",1417,1168,2010,14,68,65,"A",2,"CS Fullerton","UCLA"
"140972",1417,1339,2010,24,74,47,"N",0,"Portland","UCLA"
"140988",1417,1390,2010,68,70,59,"H",0,"Stanford","UCLA"
"140993",1417,1242,2010,34,73,61,"A",0,"Kansas","UCLA"
"141034",1417,1425,2010,104,68,64,"H",0,"USC","UCLA"
"141070",1417,1280,2010,40,72,54,"N",0,"Mississippi St","UCLA"
"141073",1417,1143,2010,96,72,58,"A",0,"California","UCLA"
"141092",1418,1117,2010,87,62,60,"H",0,"Arkansas St","Louisiana"
"141217",1418,1147,2010,56,73,68,"A",0,"Centenary","Louisiana"
"141220",1418,1379,2010,43,71,53,"H",0,"Southern Miss","Louisiana"
"141261",1418,1443,2010,59,77,65,"H",0,"WKU","Louisiana"
"141270",1418,1317,2010,115,65,57,"H",0,"North Texas","Louisiana"
"141279",1418,1408,2010,49,73,70,"A",0,"Tulane","Louisiana"
"141304",1418,1194,2010,101,76,72,"H",0,"FL Atlantic","Louisiana"
"141341",1418,1379,2010,12,79,72,"A",0,"Southern Miss","Louisiana"
"141405",1418,1176,2010,117,63,47,"H",0,"Denver","Louisiana"
"141409",1418,1261,2010,29,66,58,"H",0,"LSU","Louisiana"
"141415",1418,1292,2010,61,68,58,"H",0,"MTSU","Louisiana"
"141471",1418,1114,2010,75,76,69,"H",0,"Ark Little Rock","Louisiana"
"141474",1418,1257,2010,51,84,69,"H",0,"Louisville","Louisiana"
"141476",1418,1375,2010,103,67,65,"H",0,"South Alabama","Louisiana"
"141493",1418,1270,2010,26,60,58,"H",0,"McNeese St","Louisiana"
"141497",1418,1419,2010,124,76,75,"N",0,"ULM","Louisiana"
"141595",1419,1328,2010,15,72,61,"H",0,"Oklahoma","ULM"
"141621",1419,1198,2010,66,62,56,"H",0,"Florida Intl","ULM"
"141667",1419,1418,2010,110,73,71,"H",0,"Louisiana","ULM"
"141687",1419,1407,2010,87,75,56,"H",0,"Troy","ULM"
"141699",1419,1309,2010,108,82,73,"A",0,"New Orleans","ULM"
"141719",1419,1117,2010,105,69,52,"H",0,"Arkansas St","ULM"
"141739",1419,1176,2010,47,87,65,"H",0,"Denver","ULM"
"141763",1419,1407,2010,59,83,82,"A",0,"Troy","ULM"
"141844",1419,1317,2010,117,74,71,"A",0,"North Texas","ULM"
"141886",1419,1104,2010,33,74,46,"H",0,"Alabama","ULM"
"141900",1419,1317,2010,125,69,66,"N",0,"North Texas","ULM"
"141924",1419,1194,2010,68,74,61,"H",0,"FL Atlantic","ULM"
"141935",1419,1261,2010,11,82,62,"H",0,"LSU","ULM"
"141961",1419,1418,2010,89,72,67,"A",0,"Louisiana","ULM"
"141962",1419,1294,2010,44,95,84,"H",0,"N Colorado","ULM"
"141975",1419,1317,2010,41,79,62,"H",0,"North Texas","ULM"
"141979",1419,1147,2010,25,94,84,"H",0,"Centenary","ULM"
"141984",1419,1256,2010,30,76,73,"A",0,"Louisiana Tech","ULM"
"142052",1419,1292,2010,80,69,60,"A",0,"MTSU","ULM"
"142069",1420,1392,2010,106,86,72,"A",0,"Stony Brook","UMBC"
"142072",1420,1127,2010,86,80,63,"A",0,"Binghamton","UMBC"
"142074",1420,1306,2010,80,62,58,"A",0,"New Hampshire","UMBC"
"142082",1420,1131,2010,83,79,61,"A",0,"Boston Univ","UMBC"
"142097",1420,1216,2010,73,74,68,"A",0,"Hartford","UMBC"
"142112",1420,1127,2010,111,81,61,"H",0,"Binghamton","UMBC"
"142135",1420,1335,2010,65,82,71,"A",0,"Penn","UMBC"
"142160",1420,1406,2010,30,82,77,"H",0,"Towson","UMBC"
"142187",1420,1241,2010,26,53,51,"H",0,"James Madison","UMBC"
"142188",1420,1405,2010,33,76,67,"H",0,"Toledo","UMBC"
"142222",1420,1436,2010,96,79,60,"A",0,"Vermont","UMBC"
"142283",1420,1392,2010,77,81,69,"H",0,"Stony Brook","UMBC"
"142310",1420,1336,2010,36,58,42,"H",0,"Penn St","UMBC"
"142338",1420,1107,2010,103,75,62,"A",0,"SUNY Albany","UMBC"
"142364",1420,1131,2010,71,75,63,"H",0,"Boston Univ","UMBC"
"142375",1420,1439,2010,50,71,34,"H",0,"Virginia Tech","UMBC"
"142398",1420,1107,2010,75,76,69,"H",0,"SUNY Albany","UMBC"
"142402",1420,1263,2010,98,84,63,"A",0,"Maine","UMBC"
"142478",1420,1164,2010,22,77,66,"A",0,"Coppin St","UMBC"
"142520",1420,1148,2010,58,89,86,"H",2,"Central Conn","UMBC"
"142551",1420,1259,2010,16,69,66,"A",0,"Loyola MD","UMBC"
"142593",1420,1436,2010,61,73,58,"H",0,"Vermont","UMBC"
"142601",1420,1351,2010,40,79,67,"A",0,"Rider","UMBC"
"142614",1420,1436,2010,124,76,59,"N",0,"Vermont","UMBC"
"142624",1420,1288,2010,13,72,57,"A",0,"Morgan St","UMBC"
"142639",1420,1203,2010,19,94,51,"H",0,"G Washington","UMBC"
"142651",1421,1208,2010,22,79,58,"H",0,"Georgia","UNC Asheville"
"142781",1421,1144,2010,19,85,66,"A",0,"Campbell","UNC Asheville"
"142813",1421,1150,2010,11,86,70,"H",0,"Charlotte","UNC Asheville"
"142861",1421,1202,2010,25,72,66,"A",0,"Furman","UNC Asheville"
"142864",1421,1219,2010,63,66,62,"H",0,"High Point","UNC Asheville"
"142879",1421,1157,2010,66,58,57,"A",0,"Coastal Car","UNC Asheville"
"142889",1421,1441,2010,58,87,76,"H",0,"W Carolina","UNC Asheville"
"142914",1421,1459,2010,49,68,42,"A",0,"Wofford","UNC Asheville"
"142934",1421,1157,2010,122,92,73,"H",0,"Coastal Car","UNC Asheville"
"142977",1421,1397,2010,15,124,49,"H",0,"Tennessee","UNC Asheville"
"143047",1421,1149,2010,94,62,54,"H",0,"Charleston So","UNC Asheville"
"143054",1421,1347,2010,61,82,74,"H",0,"Radford","UNC Asheville"
"143092",1421,1457,2010,113,68,65,"H",1,"Winthrop","UNC Asheville"
"143122",1421,1149,2010,68,77,74,"A",1,"Charleston So","UNC Asheville"
"143135",1421,1246,2010,28,94,57,"N",0,"Kentucky","UNC Asheville"
"143144",1421,1157,2010,96,98,62,"H",0,"Coastal Car","UNC Asheville"
"143174",1422,1459,2010,124,59,47,"N",0,"Wofford","UNC Greensboro"
"143182",1422,1181,2010,11,96,62,"H",0,"Duke","UNC Greensboro"
"143188",1422,1172,2010,114,60,56,"H",0,"Davidson","UNC Greensboro"
"143190",1422,1343,2010,41,65,50,"A",0,"Princeton","UNC Greensboro"
"143270",1422,1459,2010,66,79,62,"A",0,"Wofford","UNC Greensboro"
"143271",1422,1359,2010,82,70,67,"A",0,"Samford","UNC Greensboro"
"143283",1422,1111,2010,98,75,69,"A",0,"Appalachian St","UNC Greensboro"
"143299",1422,1187,2010,26,82,61,"A",0,"East Carolina","UNC Greensboro"
"143327",1422,1441,2010,105,75,70,"A",0,"W Carolina","UNC Greensboro"
"143375",1422,1301,2010,59,89,67,"A",0,"NC State","UNC Greensboro"
"143387",1422,1459,2010,96,77,59,"H",0,"Wofford","UNC Greensboro"
"143407",1422,1155,2010,18,89,67,"A",0,"Clemson","UNC Greensboro"
"143416",1422,1158,2010,35,67,64,"A",0,"Col Charleston","UNC Greensboro"
"143417",1422,1103,2010,46,83,59,"H",0,"Akron","UNC Greensboro"
"143427",1422,1268,2010,62,97,63,"A",0,"Maryland","UNC Greensboro"
"143462",1422,1111,2010,75,72,64,"H",0,"Appalachian St","UNC Greensboro"
"143467",1422,1202,2010,94,72,64,"H",0,"Furman","UNC Greensboro"
"143471",1422,1151,2010,70,58,45,"H",0,"Chattanooga","UNC Greensboro"
"143477",1422,1189,2010,107,70,65,"H",0,"Elon","UNC Greensboro"
"143527",1422,1350,2010,50,89,63,"H",0,"Richmond","UNC Greensboro"
"143536",1422,1448,2010,56,75,60,"A",0,"Wake Forest","UNC Greensboro"
"143538",1422,1441,2010,73,79,69,"H",0,"W Carolina","UNC Greensboro"
"143583",1422,1439,2010,15,59,46,"H",0,"Virginia Tech","UNC Greensboro"
"143612",1423,1433,2010,93,73,60,"A",0,"VCU","UNC Wilmington"
"143618",1423,1406,2010,123,91,74,"N",0,"Towson","UNC Wilmington"
"143635",1423,1378,2010,20,74,66,"N",0,"South Florida","UNC Wilmington"
"143637",1423,1111,2010,11,79,68,"H",0,"Appalachian St","UNC Wilmington"
"143650",1423,1330,2010,72,70,52,"A",0,"Old Dominion","UNC Wilmington"
"143665",1423,1456,2010,117,62,51,"A",0,"William & Mary","UNC Wilmington"
"143696",1423,1448,2010,44,80,69,"A",0,"Wake Forest","UNC Wilmington"
"143713",1423,1220,2010,86,93,54,"H",0,"Hofstra","UNC Wilmington"
"143719",1423,1203,2010,13,76,71,"A",0,"G Washington","UNC Wilmington"
"143772",1423,1206,2010,33,57,52,"A",0,"George Mason","UNC Wilmington"
"143775",1423,1174,2010,98,69,62,"H",0,"Delaware","UNC Wilmington"
"143801",1423,1350,2010,56,66,64,"H",0,"Richmond","UNC Wilmington"
"143826",1423,1274,2010,18,67,60,"N",0,"Miami FL","UNC Wilmington"
"143832",1423,1438,2010,77,69,67,"H",0,"Virginia","UNC Wilmington"
"143840",1423,1206,2010,68,59,46,"H",0,"George Mason","UNC Wilmington"
"143853",1423,1318,2010,106,65,56,"A",0,"Northeastern","UNC Wilmington"
"143894",1423,1209,2010,79,79,74,"H",0,"Georgia St","UNC Wilmington"
"143963",1423,1318,2010,75,79,56,"H",0,"Northeastern","UNC Wilmington"
"143993",1423,1220,2010,103,87,70,"A",0,"Hofstra","UNC Wilmington"
"143998",1423,1433,2010,61,91,57,"H",0,"VCU","UNC Wilmington"
"144015",1423,1347,2010,110,76,68,"H",0,"Radford","UNC Wilmington"
"144070",1423,1406,2010,89,58,53,"A",0,"Towson","UNC Wilmington"
"144165",1424,1428,2010,75,73,69,"A",0,"Utah","UNLV"
"144197",1424,1428,2010,107,66,61,"H",0,"Utah","UNLV"
"144245",1424,1307,2010,100,76,66,"A",0,"New Mexico","UNLV"
"144284",1424,1425,2010,53,67,56,"N",0,"USC","UNLV"
"144315",1424,1361,2010,131,55,45,"A",0,"San Diego St","UNLV"
"144339",1424,1361,2010,103,68,58,"H",0,"San Diego St","UNLV"
"144354",1424,1140,2010,65,77,73,"H",0,"BYU","UNLV"
"144385",1424,1243,2010,40,95,80,"A",0,"Kansas St","UNLV"
"144479",1425,1333,2010,117,49,44,"A",0,"Oregon St","USC"
"144483",1425,1112,2010,124,86,84,"H",2,"Arizona","USC"
"144487",1425,1210,2010,33,79,53,"H",0,"Georgia Tech","USC"
"144553",1425,1258,2010,19,67,59,"A",0,"Loy Marymount","USC"
"144583",1425,1304,2010,27,51,48,"A",0,"Nebraska","USC"
"144597",1425,1113,2010,122,59,54,"H",0,"Arizona St","USC"
"144600",1425,1400,2010,31,69,50,"H",0,"Texas","USC"
"144621",1425,1450,2010,80,67,60,"A",0,"Washington St","USC"
"144628",1425,1450,2010,110,51,47,"H",0,"Washington St","USC"
"144649",1425,1332,2010,115,54,44,"A",0,"Oregon","USC"
"144697",1425,1143,2010,68,67,59,"H",0,"California","USC"
"144735",1425,1333,2010,87,51,45,"H",0,"Oregon St","USC"
"144825",1425,1390,2010,65,54,53,"H",0,"Stanford","USC"
"144889",1425,1332,2010,89,67,57,"H",0,"Oregon","USC"
"144981",1426,1186,2010,19,72,68,"A",0,"E Washington","UT Arlington"
"145128",1426,1358,2010,117,94,69,"H",0,"Sam Houston St","UT Arlington"
"145134",1426,1188,2010,33,71,67,"N",0,"SIUE","UT Arlington"
"145154",1426,1317,2010,16,101,99,"A",2,"North Texas","UT Arlington"
"145159",1426,1402,2010,68,64,60,"A",0,"Texas St","UT Arlington"
"145161",1426,1427,2010,103,63,61,"H",0,"UT San Antonio","UT Arlington"
"145192",1426,1124,2010,48,94,63,"H",0,"Baylor","UT Arlington"
"145196",1426,1249,2010,72,71,68,"H",0,"Lamar","UT Arlington"
"145207",1426,1311,2010,121,73,64,"A",0,"Nicholls St","UT Arlington"
"145248",1426,1372,2010,79,72,65,"H",0,"SF Austin","UT Arlington"
"145251",1426,1394,2010,124,82,79,"H",0,"TAM C. Christi","UT Arlington"
"145319",1426,1277,2010,58,87,68,"H",0,"Michigan St","UT Arlington"
"145338",1426,1372,2010,128,77,54,"N",0,"SF Austin","UT Arlington"
"145441",1426,1358,2010,82,67,64,"A",0,"Sam Houston St","UT Arlington"
"145468",1427,1184,2010,23,74,72,"H",0,"E Kentucky","UT San Antonio"
"145572",1427,1146,2010,100,72,64,"H",0,"Cent Arkansas","UT San Antonio"
"145591",1427,1394,2010,128,78,66,"N",0,"TAM C. Christi","UT San Antonio"
"145600",1427,1329,2010,33,61,55,"H",0,"Oklahoma St","UT San Antonio"
"145609",1427,1402,2010,86,76,62,"H",0,"Texas St","UT San Antonio"
"145625",1427,1394,2010,82,66,62,"A",1,"TAM C. Christi","UT San Antonio"
"145651",1427,1358,2010,93,73,67,"H",0,"Sam Houston St","UT San Antonio"
"145752",1427,1402,2010,121,83,76,"A",0,"Texas St","UT San Antonio"
"145815",1427,1426,2010,75,72,66,"H",0,"UT Arlington","UT San Antonio"
"145954",1427,1428,2010,57,69,47,"H",0,"Utah","UT San Antonio"
"145959",1427,1249,2010,89,64,57,"A",0,"Lamar","UT San Antonio"
"145983",1428,1461,2010,86,75,69,"H",0,"Wyoming","Utah"
"145988",1428,1337,2010,51,76,64,"H",0,"Pepperdine","Utah"
"145992",1428,1307,2010,103,68,65,"A",1,"New Mexico","Utah"
"146041",1428,1161,2010,93,65,50,"A",0,"Colorado St","Utah"
"146095",1428,1451,2010,30,83,76,"H",0,"Weber St","Utah"
"146118",1428,1370,2010,22,77,74,"A",0,"Seattle","Utah"
"146124",1428,1307,2010,72,74,57,"H",0,"New Mexico","Utah"
"146135",1428,1328,2010,40,78,73,"A",1,"Oklahoma","Utah"
"146136",1428,1140,2010,121,71,51,"A",0,"BYU","Utah"
"146187",1428,1361,2010,78,70,68,"A",0,"San Diego St","Utah"
"146191",1428,1225,2010,11,94,87,"A",0,"Idaho","Utah"
"146222",1428,1140,2010,89,82,69,"H",0,"BYU","Utah"
"146269",1428,1424,2010,129,73,61,"H",0,"UNLV","Utah"
"146280",1428,1229,2010,47,73,63,"A",0,"Illinois St","Utah"
"146283",1428,1161,2010,124,76,67,"H",0,"Colorado St","Utah"
"146298",1428,1361,2010,110,68,61,"H",0,"San Diego St","Utah"
"146327",1428,1329,2010,26,77,55,"N",0,"Oklahoma St","Utah"
"146352",1429,1388,2010,33,68,63,"A",0,"St Mary's CA","Utah St"
"146362",1429,1318,2010,19,64,61,"H",0,"Northeastern","Utah St"
"146396",1429,1308,2010,131,69,63,"N",0,"New Mexico St","Utah St"
"146570",1429,1256,2010,63,82,60,"H",0,"Louisiana Tech","Utah St"
"146573",1429,1253,2010,46,75,62,"H",0,"Long Beach St","Utah St"
"146638",1429,1428,2010,16,68,67,"H",0,"Utah","Utah St"
"146641",1429,1308,2010,61,55,52,"H",0,"New Mexico St","Utah St"
"146723",1430,1426,2010,64,90,85,"H",1,"UT Arlington","Utah Valley"
"146739",1430,1377,2010,108,59,55,"H",0,"South Dakota","Utah Valley"
"146741",1430,1370,2010,124,74,64,"A",0,"Seattle","Utah Valley"
"146743",1430,1209,2010,23,59,52,"N",0,"Georgia St","Utah Valley"
"146758",1430,1429,2010,40,87,56,"H",0,"Utah St","Utah Valley"
"146762",1430,1143,2010,56,85,51,"H",0,"California","Utah Valley"
"146770",1430,1315,2010,110,74,58,"H",0,"North Dakota","Utah Valley"
"146775",1430,1278,2010,17,76,51,"H",0,"Minnesota","Utah Valley"
"146780",1430,1167,2010,15,58,51,"H",0,"CS Bakersfield","Utah Valley"
"146784",1430,1315,2010,73,67,62,"A",0,"North Dakota","Utah Valley"
"146794",1430,1202,2010,57,77,69,"N",0,"Furman","Utah Valley"
"146809",1430,1370,2010,75,66,63,"H",0,"Seattle","Utah Valley"
"146828",1430,1410,2010,103,74,61,"H",0,"UTRGV","Utah Valley"
"146831",1430,1312,2010,89,71,46,"H",0,"NJIT","Utah Valley"
"146877",1430,1223,2010,115,61,48,"H",0,"Houston Bap","Utah Valley"
"146881",1430,1363,2010,33,82,74,"A",0,"San Jose St","Utah Valley"
"146896",1430,1410,2010,128,56,53,"A",0,"UTRGV","Utah Valley"
"146901",1430,1152,2010,87,43,41,"H",0,"Chicago St","Utah Valley"
"146940",1431,1308,2010,41,87,80,"A",0,"New Mexico St","UTEP"
